songname,artist,album,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,track_href,duration_ms,cluster_6_10
For You And I,10cc,Bloody Tourists,0.541,0.182,9,-14.9,0,0.0294,0.877,0.000718,0.10300000000000001,0.146,79.399,5qCLWCkoX9EFpFmHZTSqsK,spotify:track:5qCLWCkoX9EFpFmHZTSqsK,https://api.spotify.com/v1/tracks/5qCLWCkoX9EFpFmHZTSqsK,317027,1
Miss You Like Crazy,Natalie Cole,Good To Be Back,0.595,0.546,2,-6.251,1,0.0267,0.633,0.004220000000000001,0.0697,0.255,131.136,6d1IYeSfyqOTW61rPgocGD,spotify:track:6d1IYeSfyqOTW61rPgocGD,https://api.spotify.com/v1/tracks/6d1IYeSfyqOTW61rPgocGD,234280,1
Ask The Lonely,Four Tops,Four Tops,0.452,0.574,1,-6.019,1,0.0286,0.531,0.0,0.0913,0.35100000000000003,106.204,5z6CfS8CJ2fnmF5BZ5FCUN,spotify:track:5z6CfS8CJ2fnmF5BZ5FCUN,https://api.spotify.com/v1/tracks/5z6CfS8CJ2fnmF5BZ5FCUN,162653,1
Sooner Or Later,Breaking Benjamin,We Are Not Alone,0.493,0.843,5,-4.893,0,0.0482,0.0019,0.0086,0.0835,0.41600000000000004,92.82700000000001,6VGKfZmYkkMsd2pij0jNiF,spotify:track:6VGKfZmYkkMsd2pij0jNiF,https://api.spotify.com/v1/tracks/6VGKfZmYkkMsd2pij0jNiF,218800,2
Francene,ZZ Top,Rancho Texicano: The Very Best of ZZ Top,0.498,0.804,0,-9.236,1,0.0359,0.43,0.0105,0.182,0.508,127.33200000000001,6LZly6fHQDjEttSmyzyUtu,spotify:track:6LZly6fHQDjEttSmyzyUtu,https://api.spotify.com/v1/tracks/6LZly6fHQDjEttSmyzyUtu,212533,0
More (Theme From Mondo Cane),Kai Winding,Soul Surfin',0.435,0.5539999999999999,4,-12.065,0,0.0308,0.007109999999999999,0.914,0.161,0.754,134.115,05f3cqpj6Mf5EU0xiVLA4e,spotify:track:05f3cqpj6Mf5EU0xiVLA4e,https://api.spotify.com/v1/tracks/05f3cqpj6Mf5EU0xiVLA4e,122373,4
Little Bitty,Alan Jackson,Everything I Love,0.5710000000000001,0.818,4,-6.539,1,0.0415,0.151,0.0,0.348,0.728,163.045,2IY559smG7SXYk229NA2Vl,spotify:track:2IY559smG7SXYk229NA2Vl,https://api.spotify.com/v1/tracks/2IY559smG7SXYk229NA2Vl,158627,0
It Must Be Love,Alan Jackson,34 Number Ones,0.816,0.669,6,-7.925,1,0.0295,0.284,0.0,0.0563,0.9670000000000001,112.132,16OFkCrdYH524sqvTPt6CT,spotify:track:16OFkCrdYH524sqvTPt6CT,https://api.spotify.com/v1/tracks/16OFkCrdYH524sqvTPt6CT,171813,3
Break Away,The Beach Boys,Spirit Of America,0.611,0.602,0,-9.224,0,0.0341,0.295,0.0,0.11199999999999999,0.5660000000000001,119.26,1wEHSOXRBj1wa5O7WXU3B8,spotify:track:1wEHSOXRBj1wa5O7WXU3B8,https://api.spotify.com/v1/tracks/1wEHSOXRBj1wa5O7WXU3B8,176867,2
Until You Come Back to Me (That's What I'm Gonna Do),Johnny Mathis,That's What Friends Are For,0.516,0.626,5,-9.618,1,0.0526,0.51,0.000678,0.33899999999999997,0.752,186.042,62bdT06XDXgSIBf9c8g8IA,spotify:track:62bdT06XDXgSIBf9c8g8IA,https://api.spotify.com/v1/tracks/62bdT06XDXgSIBf9c8g8IA,220560,0
Break Every Rule,Tina Turner,Break Every Rule,0.653,0.625,3,-13.594000000000001,1,0.0285,0.0045899999999999995,0.00256,0.0897,0.978,123.946,2uabJKR8oOhyk89TsfMxgu,spotify:track:2uabJKR8oOhyk89TsfMxgu,https://api.spotify.com/v1/tracks/2uabJKR8oOhyk89TsfMxgu,242133,3
(Your Love Has Lifted Me) Higher And Higher,Rita Coolidge,Anytime... Anywhere,0.6559999999999999,0.6459999999999999,10,-9.169,0,0.0336,0.0575,0.00464,0.16,0.75,117.586,39iKJpLPhsDTOzH2lXliWF,spotify:track:39iKJpLPhsDTOzH2lXliWF,https://api.spotify.com/v1/tracks/39iKJpLPhsDTOzH2lXliWF,241720,2
Brian Wilson,Barenaked Ladies,Gordon,0.633,0.701,5,-11.86,1,0.0398,0.365,5.16e-06,0.179,0.88,153.109,2Eky0Rjbrv0YmNy3wrMtSM,spotify:track:2Eky0Rjbrv0YmNy3wrMtSM,https://api.spotify.com/v1/tracks/2Eky0Rjbrv0YmNy3wrMtSM,287773,3
Let the Good Times Roll,Ray Charles,The Genius Of Ray Charles,0.585,0.45399999999999996,7,-9.366,1,0.28800000000000003,0.66,0.0,0.586,0.654,103.573,1IV8T9xWxJc0tSEFJit25F,spotify:track:1IV8T9xWxJc0tSEFJit25F,https://api.spotify.com/v1/tracks/1IV8T9xWxJc0tSEFJit25F,171773,5
Bop,Dan Seals,Won't Be Blue Anymore,0.805,0.575,1,-11.882,1,0.0304,0.34600000000000003,0.0,0.109,0.975,123.20299999999999,0VWPd2zYt1430jL6XtUjep,spotify:track:0VWPd2zYt1430jL6XtUjep,https://api.spotify.com/v1/tracks/0VWPd2zYt1430jL6XtUjep,226267,3
Cross the Border,Philly's Most Wanted,Get Down Or Lay Down (U.S. Explicit),0.684,0.8390000000000001,8,-2.59,1,0.26,0.294,1.11e-06,0.0813,0.7859999999999999,91.13600000000001,26jvFY5r6AN5kuJmih4GpF,spotify:track:26jvFY5r6AN5kuJmih4GpF,https://api.spotify.com/v1/tracks/26jvFY5r6AN5kuJmih4GpF,255724,5
Engine Number 9 - Single Version,Wilson Pickett,In Philadelphia,0.5770000000000001,0.853,10,-8.097000000000001,0,0.11199999999999999,0.00585,0.0069900000000000006,0.0612,0.882,191.255,0Q0E6Xe8OvefYLYfVPfRhs,spotify:track:0Q0E6Xe8OvefYLYfVPfRhs,https://api.spotify.com/v1/tracks/0Q0E6Xe8OvefYLYfVPfRhs,171600,2
In a Little While,Uncle Kracker,No Stranger to Shame,0.596,0.935,2,-2.412,1,0.0741,0.127,0.0,0.294,0.912,205.984,7whM5VFdH5ddvNYO7HIfvs,spotify:track:7whM5VFdH5ddvNYO7HIfvs,https://api.spotify.com/v1/tracks/7whM5VFdH5ddvNYO7HIfvs,249760,0
Why Me - Live,Kris Kristofferson,Why Me (Live),0.327,0.706,7,-5.9239999999999995,1,0.0402,0.682,0.000236,0.733,0.563,82.834,3YaR3Drv2GP6BHKz6d8Q2f,spotify:track:3YaR3Drv2GP6BHKz6d8Q2f,https://api.spotify.com/v1/tracks/3YaR3Drv2GP6BHKz6d8Q2f,281215,0
The Millionaire,Dr. Hook,Bankrupt,0.602,0.598,3,-11.671,1,0.209,0.542,0.0,0.23199999999999998,0.574,89.25,2MxQHDCRQUF9k3zBvwzFSv,spotify:track:2MxQHDCRQUF9k3zBvwzFSv,https://api.spotify.com/v1/tracks/2MxQHDCRQUF9k3zBvwzFSv,178533,5
Home and Dry,Gerry Rafferty,City to City,0.564,0.386,1,-11.703,1,0.0278,0.127,1.28e-05,0.155,0.341,103.47,2driker1cw5aV1KqgyPx1p,spotify:track:2driker1cw5aV1KqgyPx1p,https://api.spotify.com/v1/tracks/2driker1cw5aV1KqgyPx1p,297000,1
"Gypsys, Tramps & Thieves",Cher,"Gypsys, Tramps & Thieves",0.47600000000000003,0.677,0,-11.175,1,0.0365,0.21100000000000002,0.0,0.0601,0.691,170.87900000000002,6fsSZbNL7XP9gf1kJ2l155,spotify:track:6fsSZbNL7XP9gf1kJ2l155,https://api.spotify.com/v1/tracks/6fsSZbNL7XP9gf1kJ2l155,158000,3
Rhapsody In Blue,Deodato,Deodato 2,0.537,0.688,5,-12.789000000000001,1,0.0363,0.6459999999999999,0.584,0.0969,0.701,100.52,4lDNT2Ak5FmS6YBHKdVLow,spotify:track:4lDNT2Ak5FmS6YBHKdVLow,https://api.spotify.com/v1/tracks/4lDNT2Ak5FmS6YBHKdVLow,525933,4
Skybird,Neil Diamond,Jonathan Livingston Seagull,0.473,0.313,9,-16.842,1,0.0271,0.584,0.0228,0.11900000000000001,0.611,130.394,3zbnjfU5pMCl9t1kEC9Ted,spotify:track:3zbnjfU5pMCl9t1kEC9Ted,https://api.spotify.com/v1/tracks/3zbnjfU5pMCl9t1kEC9Ted,141093,1
When I Get Thru With You (You'll Love Me Too) - Live,Patsy Cline,On The Air: Her Best TV Performances,0.526,0.28600000000000003,5,-9.638,1,0.0501,0.915,0.0,0.28300000000000003,0.665,129.09799999999998,15zciFDbmEEdehl84mZC5u,spotify:track:15zciFDbmEEdehl84mZC5u,https://api.spotify.com/v1/tracks/15zciFDbmEEdehl84mZC5u,94653,1
Going To The Country,Steve Miller Band,Number 5,0.327,0.706,7,-9.052999999999999,1,0.0294,0.000322,0.00935,0.318,0.6559999999999999,95.719,4P4I4atoRkFg0Vq9YZXqhL,spotify:track:4P4I4atoRkFg0Vq9YZXqhL,https://api.spotify.com/v1/tracks/4P4I4atoRkFg0Vq9YZXqhL,223667,0
Mademoiselle,Styx,Crystal Ball,0.419,0.532,8,-12.905999999999999,1,0.0369,0.172,0.0133,0.414,0.63,120.62799999999999,0zxaFukZdJNS413BD6mjG3,spotify:track:0zxaFukZdJNS413BD6mjG3,https://api.spotify.com/v1/tracks/0zxaFukZdJNS413BD6mjG3,240600,0
Tapioca Tundra,The Monkees,"The Birds, The Bees, & The Monkees",0.409,0.7090000000000001,9,-9.887,1,0.0466,0.5589999999999999,3.87e-05,0.34,0.7170000000000001,165.166,0J50Q2cDZtUP3hXIJTddpa,spotify:track:0J50Q2cDZtUP3hXIJTddpa,https://api.spotify.com/v1/tracks/0J50Q2cDZtUP3hXIJTddpa,185213,0
Dominoes,Robbie Nevil,Robbie Nevil,0.662,0.7879999999999999,11,-11.630999999999998,0,0.0351,0.139,8.88e-05,0.415,0.956,123.74,6BkC46O15r8lWHasADnZ3F,spotify:track:6BkC46O15r8lWHasADnZ3F,https://api.spotify.com/v1/tracks/6BkC46O15r8lWHasADnZ3F,286200,2
Don't Make Me Over,Sybil,Sybil's Greatest Hits,0.607,0.7859999999999999,0,-7.081,1,0.0596,0.005520000000000001,0.000169,0.0673,0.905,96.569,2QXeYzNsXgtI4YLeyr42aj,spotify:track:2QXeYzNsXgtI4YLeyr42aj,https://api.spotify.com/v1/tracks/2QXeYzNsXgtI4YLeyr42aj,243427,3
Dear Eloise,The Hollies,Greatest Hits,0.532,0.557,7,-7.707999999999999,1,0.0305,0.309,0.0,0.065,0.415,103.887,40T5pkE7VBTK6TlcYtU9AG,spotify:track:40T5pkE7VBTK6TlcYtU9AG,https://api.spotify.com/v1/tracks/40T5pkE7VBTK6TlcYtU9AG,183773,0
How Am I Doin',Dierks Bentley,Dierks Bentley,0.528,0.871,9,-8.01,1,0.122,0.125,0.0,0.23,0.675,181.903,3bvr2R5FUjrC3orh47Qe5V,spotify:track:3bvr2R5FUjrC3orh47Qe5V,https://api.spotify.com/v1/tracks/3bvr2R5FUjrC3orh47Qe5V,228438,0
Heart and Soul,The Monkees,Pool It!,0.682,0.73,5,-6.215,1,0.0293,0.0033299999999999996,0.0,0.0481,0.718,120.73,7wE2Zi0hpSnO9O9l5Yf6jF,spotify:track:7wE2Zi0hpSnO9O9l5Yf6jF,https://api.spotify.com/v1/tracks/7wE2Zi0hpSnO9O9l5Yf6jF,235413,3
Here She Comes - Single Version,Bonnie Tyler,The Very Best of Bonnie Tyler,0.705,0.7170000000000001,1,-5.6770000000000005,1,0.0249,0.242,3.56e-06,0.0602,0.91,94.64200000000001,32GDXLGBW4NEFpo0LYhpBH,spotify:track:32GDXLGBW4NEFpo0LYhpBH,https://api.spotify.com/v1/tracks/32GDXLGBW4NEFpo0LYhpBH,204439,3
Jesse,Roberta Flack,Killing Me Softly,0.201,0.129,11,-17.116,1,0.034,0.9590000000000001,0.00796,0.0887,0.0861,75.833,3OepQ3fQXOa0Tr6H7RKHn6,spotify:track:3OepQ3fQXOa0Tr6H7RKHn6,https://api.spotify.com/v1/tracks/3OepQ3fQXOa0Tr6H7RKHn6,243360,1
What's A Matter Baby (Is It Hurting You),Timi Yuro,What's A Matter Baby (Expanded Edition),0.618,0.83,9,-5.722,1,0.048,0.264,0.0,0.266,0.8640000000000001,112.58,4pm0n3tssKLImGyXPQ3fRY,spotify:track:4pm0n3tssKLImGyXPQ3fRY,https://api.spotify.com/v1/tracks/4pm0n3tssKLImGyXPQ3fRY,165707,3
Dancin' in the Key of Life,Steve Arrington,Dancin' In The Key Of Life,0.7290000000000001,0.64,11,-11.026,1,0.0534,0.00981,0.00329,0.0656,0.775,115.916,32YkbLhtHxiyv0UpEgUmDm,spotify:track:32YkbLhtHxiyv0UpEgUmDm,https://api.spotify.com/v1/tracks/32YkbLhtHxiyv0UpEgUmDm,297240,3
Foe Life,Mack 10,Mack 10,0.917,0.665,8,-6.053,1,0.0924,0.0816,0.0,0.196,0.8079999999999999,91.08200000000001,28SF0lKRqso9SSTDpbv991,spotify:track:28SF0lKRqso9SSTDpbv991,https://api.spotify.com/v1/tracks/28SF0lKRqso9SSTDpbv991,253800,3
Imitation Of Life,R.E.M.,Reveal,0.461,0.755,7,-3.71,1,0.0318,0.0178,1.13e-06,0.18,0.439,124.256,32kmXl5F8I3XDVKNfwwM4J,spotify:track:32kmXl5F8I3XDVKNfwwM4J,https://api.spotify.com/v1/tracks/32kmXl5F8I3XDVKNfwwM4J,236627,0
Whipped,Jon Secada,30 Exitos Insuperables,0.637,0.875,10,-6.292000000000001,0,0.0646,0.0131,3.37e-06,0.0458,0.8140000000000001,92.027,77km7GdVzfN7tY6IRapthq,spotify:track:77km7GdVzfN7tY6IRapthq,https://api.spotify.com/v1/tracks/77km7GdVzfN7tY6IRapthq,273200,2
Death Of An Angel,The Kingsmen,The Best of The Kingsmen,0.794,0.308,7,-13.539000000000001,0,0.0537,0.649,0.0,0.106,0.679,113.80799999999999,7mp74IKoo9oaES5JwBWBWO,spotify:track:7mp74IKoo9oaES5JwBWBWO,https://api.spotify.com/v1/tracks/7mp74IKoo9oaES5JwBWBWO,153652,2
It's Nice to Be with You - 1968 Stereo Mix,The Monkees,The Monkees 50,0.5379999999999999,0.45899999999999996,2,-8.992,1,0.0268,0.535,0.000868,0.149,0.485,101.384,7nN8COgR76WMRhJro3T0nk,spotify:track:7nN8COgR76WMRhJro3T0nk,https://api.spotify.com/v1/tracks/7nN8COgR76WMRhJro3T0nk,172853,1
New Girl Now,Honeymoon Suite,Honeymoon Suite,0.589,0.768,9,-11.493,1,0.0417,0.10400000000000001,0.0,0.0897,0.6940000000000001,109.12700000000001,1grnSNpTAe14gjtqfArZan,spotify:track:1grnSNpTAe14gjtqfArZan,https://api.spotify.com/v1/tracks/1grnSNpTAe14gjtqfArZan,216693,3
What It Is?,The Undisputed Truth,Face To Face With The Truth,0.7170000000000001,0.8640000000000001,0,-9.868,0,0.0711,0.691,0.0106,0.156,0.536,131.95,5iwSn79TFeU8e8FhlMdAjt,spotify:track:5iwSn79TFeU8e8FhlMdAjt,https://api.spotify.com/v1/tracks/5iwSn79TFeU8e8FhlMdAjt,296666,2
Baby Talks Dirty - Remastered,The Knack,But The Little Girls Understand,0.491,0.909,0,-4.4510000000000005,1,0.0351,0.0341,9.64e-06,0.0694,0.945,150.96,1v64SrT0QJlpbrepnZOHPz,spotify:track:1v64SrT0QJlpbrepnZOHPz,https://api.spotify.com/v1/tracks/1v64SrT0QJlpbrepnZOHPz,225560,0
"Pay The Devil (Ooo, Baby, Ooo) - 2002 Digital Remaster; 24 Bit Mastering",The Knack,Round Trip,0.539,0.642,0,-4.446000000000001,1,0.0252,0.0471,6.52e-05,0.0946,0.324,104.54700000000001,5Fca4j26vi3HSaeN960D0U,spotify:track:5Fca4j26vi3HSaeN960D0U,https://api.spotify.com/v1/tracks/5Fca4j26vi3HSaeN960D0U,249333,0
Shot of Poison,Lita Ford,Dangerous Curves,0.578,0.855,5,-8.057,1,0.0414,0.0388,5.56e-06,0.345,0.732,126.264,7fG4AeCFHXxeXnAXfkmiFk,spotify:track:7fG4AeCFHXxeXnAXfkmiFk,https://api.spotify.com/v1/tracks/7fG4AeCFHXxeXnAXfkmiFk,210733,0
Tell Him,Patti Drew,Workin' On A Groovy Thing....The Best Of,0.573,0.47100000000000003,7,-8.424,0,0.0253,0.687,0.0,0.0826,0.932,96.51799999999999,0VZtkNntW57HvblvTBlABe,spotify:track:0VZtkNntW57HvblvTBlABe,https://api.spotify.com/v1/tracks/0VZtkNntW57HvblvTBlABe,151453,2
Remember When,Color Me Badd,Awakening,0.57,0.48,1,-8.611,1,0.0239,0.162,0.0,0.0795,0.113,106.027,1qlytTdL89gQe4hOMAPtGp,spotify:track:1qlytTdL89gQe4hOMAPtGp,https://api.spotify.com/v1/tracks/1qlytTdL89gQe4hOMAPtGp,256853,0
Why? (Am I Treated So Bad),The Staple Singers,Freedom Highway,0.726,0.349,10,-14.084000000000001,0,0.0297,0.6709999999999999,0.000394,0.36200000000000004,0.6829999999999999,100.00399999999999,26pKwNF3MsOqUu7RpABpUr,spotify:track:26pKwNF3MsOqUu7RpABpUr,https://api.spotify.com/v1/tracks/26pKwNF3MsOqUu7RpABpUr,170867,2
We Really Shouldn't Be Doing This,George Strait,50 Number Ones,0.684,0.8140000000000001,6,-7.667999999999999,1,0.0307,0.331,0.00049,0.35700000000000004,0.961,146.905,5zABXdMnOiMwq2OPoQwceb,spotify:track:5zABXdMnOiMwq2OPoQwceb,https://api.spotify.com/v1/tracks/5zABXdMnOiMwq2OPoQwceb,143733,3
The Sweetest Thing (I've Ever Known),Juice Newton,Juice,0.253,0.32299999999999995,7,-10.124,1,0.0268,0.55,1.22e-06,0.253,0.21600000000000003,152.94899999999998,4bRQodyVPba7f8mo3zyemR,spotify:track:4bRQodyVPba7f8mo3zyemR,https://api.spotify.com/v1/tracks/4bRQodyVPba7f8mo3zyemR,247227,1
I'm Gonna Get You - Original Flavour Mix,Bizarre Inc,Energique,0.742,0.7340000000000001,1,-11.392999999999999,1,0.04,0.0153,0.728,0.0493,0.723,126.988,4EzZPB8OujNAeND6C2SduJ,spotify:track:4EzZPB8OujNAeND6C2SduJ,https://api.spotify.com/v1/tracks/4EzZPB8OujNAeND6C2SduJ,319493,4
Ginny Come Lately,Brian Hyland,Chronology,0.564,0.21600000000000003,9,-17.035999999999998,1,0.0315,0.654,0.0,0.0913,0.354,99.18299999999999,5UF2d8uk5JHmRsBfLHvYdo,spotify:track:5UF2d8uk5JHmRsBfLHvYdo,https://api.spotify.com/v1/tracks/5UF2d8uk5JHmRsBfLHvYdo,167907,1
Listen to the Band - Single Version,The Monkees,The Best of The Monkees,0.26,0.659,2,-8.98,1,0.0625,0.114,2.95e-05,0.499,0.537,184.38,09tyJ0VvbLty84iHIV3WQn,spotify:track:09tyJ0VvbLty84iHIV3WQn,https://api.spotify.com/v1/tracks/09tyJ0VvbLty84iHIV3WQn,149107,0
"Yes Sir, That's My Baby - Remastered",Ricky Nelson,It's Up To You,0.611,0.8370000000000001,2,-7.002000000000001,1,0.04,0.451,0.0,0.252,0.96,81.209,2UdOyotmZbAILykyQdy8R9,spotify:track:2UdOyotmZbAILykyQdy8R9,https://api.spotify.com/v1/tracks/2UdOyotmZbAILykyQdy8R9,116867,3
Come See About Me,The Supremes,Where Did Our Love Go,0.732,0.506,7,-11.735,1,0.0462,0.688,1.04e-06,0.146,0.867,126.325,307kcWJQNMdiYYKj1LgClU,spotify:track:307kcWJQNMdiYYKj1LgClU,https://api.spotify.com/v1/tracks/307kcWJQNMdiYYKj1LgClU,163093,3
I Want To Make The World Turn Around,Steve Miller Band,Living In The 20th Century,0.525,0.6459999999999999,4,-15.120999999999999,0,0.0363,0.451,0.0035,0.0961,0.6709999999999999,76.202,1mhVkWg8LBX6SWnVyZv4uN,spotify:track:1mhVkWg8LBX6SWnVyZv4uN,https://api.spotify.com/v1/tracks/1mhVkWg8LBX6SWnVyZv4uN,266600,2
Grizzly Bear,The Youngbloods,The Youngbloods,0.64,0.599,7,-9.64,1,0.045,0.65,1.25e-06,0.0382,0.9259999999999999,94.807,6GrU8CtcbnSluWp2yI4Mt0,spotify:track:6GrU8CtcbnSluWp2yI4Mt0,https://api.spotify.com/v1/tracks/6GrU8CtcbnSluWp2yI4Mt0,144547,3
Inside - Looking Out,The Animals,Animalization,0.303,0.8270000000000001,7,-6.857,0,0.0697,0.00131,0.252,0.091,0.358,126.639,7crgweiPg38lEwViU8EPPI,spotify:track:7crgweiPg38lEwViU8EPPI,https://api.spotify.com/v1/tracks/7crgweiPg38lEwViU8EPPI,228373,2
I'm Still Searching,Glass Tiger,Air Time,0.562,0.8290000000000001,0,-9.837,1,0.0302,0.00115,0.0006259999999999999,0.272,0.914,136.645,4W3uRC5mQDQ9ASGmNrOEVl,spotify:track:4W3uRC5mQDQ9ASGmNrOEVl,https://api.spotify.com/v1/tracks/4W3uRC5mQDQ9ASGmNrOEVl,238333,3
Stop The Music,The Shirelles,The Best Of The Shirelles,0.6809999999999999,0.44,2,-12.93,1,0.0437,0.373,0.0,0.141,0.8029999999999999,120.816,7aMEMDMGQDfquaJDk6NqyW,spotify:track:7aMEMDMGQDfquaJDk6NqyW,https://api.spotify.com/v1/tracks/7aMEMDMGQDfquaJDk6NqyW,128267,3
In-A-Gadda-Da-Vida - Single Version,Iron Butterfly,Light and Heavy/The Best of...,0.47200000000000003,0.526,0,-9.505,1,0.0309,0.0029100000000000003,0.000173,0.18100000000000002,0.7709999999999999,119.44,41TqRBgF4Ahyr4vGmZVk8b,spotify:track:41TqRBgF4Ahyr4vGmZVk8b,https://api.spotify.com/v1/tracks/41TqRBgF4Ahyr4vGmZVk8b,173987,3
Different Strokes,Syl Johnson,Dresses Too Short,0.838,0.743,2,-9.607000000000001,1,0.0901,0.0981,0.0112,0.17800000000000002,0.785,108.055,5QC0qgroozRGGHAJuTsP4c,spotify:track:5QC0qgroozRGGHAJuTsP4c,https://api.spotify.com/v1/tracks/5QC0qgroozRGGHAJuTsP4c,139667,3
Rain Forest,Paul Hardcastle,Paul Hardcastle,0.7759999999999999,0.703,8,-16.542,0,0.0498,0.00108,0.88,0.35200000000000004,0.922,125.93799999999999,55428gAARa9OwQAjkd30wZ,spotify:track:55428gAARa9OwQAjkd30wZ,https://api.spotify.com/v1/tracks/55428gAARa9OwQAjkd30wZ,448480,4
Let It Be,Joan Baez,Greatest Hits And Others,0.397,0.21899999999999997,2,-13.534,1,0.0307,0.772,0.0,0.145,0.281,111.58,4nzuujPepvK9gaUyxulAPT,spotify:track:4nzuujPepvK9gaUyxulAPT,https://api.spotify.com/v1/tracks/4nzuujPepvK9gaUyxulAPT,216000,1
Here for the Party,Gretchen Wilson,Here For The Party,0.6559999999999999,0.7170000000000001,0,-4.871,1,0.0279,0.0127,1.22e-05,0.904,0.809,123.988,0SuzUhWAgStNIMZR4jEGgk,spotify:track:0SuzUhWAgStNIMZR4jEGgk,https://api.spotify.com/v1/tracks/0SuzUhWAgStNIMZR4jEGgk,196760,0
Homewrecker,Gretchen Wilson,Here For The Party,0.502,0.68,4,-5.707000000000001,1,0.0322,0.0415,3.7000000000000006e-06,0.36200000000000004,0.381,148.608,1r5sw5ZdWTQYyXbva03U4g,spotify:track:1r5sw5ZdWTQYyXbva03U4g,https://api.spotify.com/v1/tracks/1r5sw5ZdWTQYyXbva03U4g,205973,0
The Promise,When In Rome,When In Rome,0.629,0.8759999999999999,0,-10.141,1,0.0444,0.0864,7.72e-05,0.0431,0.358,118.01,48p5E25cFPanxuwCTmTpuL,spotify:track:48p5E25cFPanxuwCTmTpuL,https://api.spotify.com/v1/tracks/48p5E25cFPanxuwCTmTpuL,220960,0
Somebody Like You,Robbie Nevil,A Place Like This,0.77,0.498,11,-14.117,0,0.0345,0.196,0.0009720000000000001,0.0432,0.9490000000000001,116.304,53KuOowV8lWnFhMO4DFSuL,spotify:track:53KuOowV8lWnFhMO4DFSuL,https://api.spotify.com/v1/tracks/53KuOowV8lWnFhMO4DFSuL,256707,2
I Can't Leave You Alone (I Keep Holdin' On),George McCrae,Rock Your Baby,0.738,0.643,0,-10.299000000000001,1,0.027999999999999997,0.19399999999999998,0.00565,0.136,0.912,111.197,05UOD6Y4NGV9yZLOFbO6FM,spotify:track:05UOD6Y4NGV9yZLOFbO6FM,https://api.spotify.com/v1/tracks/05UOD6Y4NGV9yZLOFbO6FM,190813,3
Almost Home,Mary Chapin Carpenter,The Essential Mary Chapin Carpenter,0.622,0.747,10,-4.479,1,0.0276,0.0749,0.0,0.0273,0.51,95.52,2b3N8Hr0VqxfcOyjSIGUHk,spotify:track:2b3N8Hr0VqxfcOyjSIGUHk,https://api.spotify.com/v1/tracks/2b3N8Hr0VqxfcOyjSIGUHk,277067,0
Indestructible,Four Tops,Indestructible,0.647,0.775,0,-13.437999999999999,1,0.0346,0.0769,4.84e-06,0.3,0.544,107.72399999999999,7CWSuqxO78yfJXOsFaep67,spotify:track:7CWSuqxO78yfJXOsFaep67,https://api.spotify.com/v1/tracks/7CWSuqxO78yfJXOsFaep67,270893,3
She's Lookin' Good,Wilson Pickett,I'm in Love,0.8270000000000001,0.65,9,-11.995,1,0.0515,0.0694,0.00024900000000000004,0.0994,0.978,148.93200000000002,2yzPnCC4znYMESaPnTFjmg,spotify:track:2yzPnCC4znYMESaPnTFjmg,https://api.spotify.com/v1/tracks/2yzPnCC4znYMESaPnTFjmg,146640,3
A Little Love,Corey Hart,The Singles,0.644,0.856,0,-10.663,1,0.0526,0.0766,0.0,0.0813,0.542,121.055,7rYipZC5OPXEdhK69Lc8JJ,spotify:track:7rYipZC5OPXEdhK69Lc8JJ,https://api.spotify.com/v1/tracks/7rYipZC5OPXEdhK69Lc8JJ,252667,0
Will You Still Love Me? - Alternate,Chicago,Chicago 18 (Expanded Edition),0.48200000000000004,0.601,1,-6.808,1,0.0278,0.0233,0.0,0.0517,0.348,77.101,0Wv3aY6gApoT3oKBYIqvXb,spotify:track:0Wv3aY6gApoT3oKBYIqvXb,https://api.spotify.com/v1/tracks/0Wv3aY6gApoT3oKBYIqvXb,253280,0
Going In Circles,The Friends Of Distinction,Grazin',0.385,0.33899999999999997,4,-10.413,1,0.0373,0.809,0.0,0.307,0.278,117.449,5gUk26spbkbYgXmDTMbW3C,spotify:track:5gUk26spbkbYgXmDTMbW3C,https://api.spotify.com/v1/tracks/5gUk26spbkbYgXmDTMbW3C,252280,1
When I Think About Cheatin',Gretchen Wilson,Here For The Party,0.495,0.387,9,-7.531000000000001,1,0.0256,0.617,4.4e-06,0.342,0.29100000000000004,78.418,05jSCFSAfFqhrk3UiEvTDX,spotify:track:05jSCFSAfFqhrk3UiEvTDX,https://api.spotify.com/v1/tracks/05jSCFSAfFqhrk3UiEvTDX,249227,1
D.W. Washburn,The Monkees,Music Box (The Monkees),0.6970000000000001,0.45,1,-9.793,0,0.0347,0.55,3.78e-06,0.147,0.753,113.72200000000001,3rc3eKwmp3OqavTpgWGBbo,spotify:track:3rc3eKwmp3OqavTpgWGBbo,https://api.spotify.com/v1/tracks/3rc3eKwmp3OqavTpgWGBbo,169387,2
A Lover's Concerto - Remastered,Mrs. Miller,"Wild, Cool & Swingin'",0.703,0.466,7,-12.215,1,0.102,0.46299999999999997,0.0,0.51,0.774,125.991,5Hife6QE6Hnq72Ims8CX96,spotify:track:5Hife6QE6Hnq72Ims8CX96,https://api.spotify.com/v1/tracks/5Hife6QE6Hnq72Ims8CX96,153533,3
